area,role,remainingHours,plannedHours,varianceHours,shiftHours,plannedShiftHours,workerDays,shift,date,headCount,projectCode,companyCode
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-04 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-05 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-06 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-08 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-09 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-10 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-11 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-12 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-13 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-15 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-16 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-17 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-18 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-19 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-20 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-22 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-23 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-24 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-25 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-26 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-27 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-29 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-09-30 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-01 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-02 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-03 00:00:00.000,8,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-04 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-06 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-07 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-08 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-09 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-10 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-11 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-13 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-14 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-15 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-16 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-17 00:00:00.000,5,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-18 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-20 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-21 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-22 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-23 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-24 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-25 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-27 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-28 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-29 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-30 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-10-31 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-01 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-03 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-04 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-05 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-06 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-07 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-08 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-10 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-11 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-12 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-13 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-14 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-15 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-17 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-18 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-19 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-20 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-21 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-22 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-24 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-25 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-26 00:00:00.000,0,"1902","PCI"
"General Project","Paint","9814","9600","214","10","9600","960","Day",2025-11-29 00:00:00.000,0,"1902","PCI"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-10 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-11 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-12 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-13 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-14 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-17 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-18 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-19 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-20 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-21 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-24 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-25 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-26 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-27 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-28 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-03-31 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-01 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-02 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-03 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-04 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-05 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-07 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-08 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-09 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-10 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-11 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-12 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-14 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-15 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-16 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-17 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-18 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-21 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-22 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-23 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-24 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-25 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-28 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-29 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-04-30 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-01 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-02 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-05 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-06 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-07 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-08 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-09 00:00:00.000,33,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-12 00:00:00.000,48,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-13 00:00:00.000,48,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-14 00:00:00.000,48,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-15 00:00:00.000,48,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-16 00:00:00.000,48,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-19 00:00:00.000,65,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-20 00:00:00.000,65,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-21 00:00:00.000,65,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-22 00:00:00.000,65,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-23 00:00:00.000,56,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-27 00:00:00.000,49,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-28 00:00:00.000,49,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-29 00:00:00.000,49,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-05-30 00:00:00.000,49,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-06-02 00:00:00.000,48,"1902","HSK"
"General Project","Pipefitter","6327","7990","-1663","10","5780","578","Day",2025-06-03 00:00:00.000,48,"1902","HSK"
